Category_ID,Category_path,Top-Level Category (Level 1),Sub Category (Level 2),Product Category (Level 3),Product Category (Level 4),Product Category (Level 5),Product Category (Level 6),Product Category (Level 7),Product Category (Level 8),Product Category (Level 9),Product Category (Level 10),Assureful RR,Straight Through business,Refer to UW,Refer to Capacity,Reject,Special Acceptance,QBE Comments,Generated_Keywords
6492271011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Flours & Meals/Millet,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Flours & Meals,Millet,,,,,,NIS,,,,Yes,Reject,NO,"flours meals, flours meals millet, millet"
16317671,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Flours & Meals/Oat Bran,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Flours & Meals,Oat Bran,,,,,,NIS,,,,Yes,Reject,NO,"bran, oat, oat bran"
16317681,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Flours & Meals/Oat Flour,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Flours & Meals,Oat Flour,,,,,,NIS,,,,Yes,Reject,NO,"flour, oat, oat flour"
16317691,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Flours & Meals/Polenta Meal,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Flours & Meals,Polenta Meal,,,,,,NIS,,,,Yes,Reject,NO,"meal, polenta, polenta meal"
16317711,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Flours & Meals/Rice Flour,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Flours & Meals,Rice Flour,,,,,,NIS,,,,Yes,Reject,NO,"flour, rice, rice flour"
16317731,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Flours & Meals/Wheat Flours & Meals,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Flours & Meals,Wheat Flours & Meals,,,,,,NIS,,,,Yes,Reject,NO,"flours, meals, wheat, wheat flours meals"
6492272011,"Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Frosting, Icing & Decorations",Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,"Frosting, Icing & Decorations",,,,,,,7,,,,Yes,Reject,NO,"decorations, frosting, frosting icing decorations, icing"
10844426011,"Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Frosting, Icing & Decorations/Cake Toppers",Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,"Frosting, Icing & Decorations",Cake Toppers,,,,,,NIS,,,,Yes,Reject,NO,"cake, cake toppers, toppers"
10844428011,"Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Frosting, Icing & Decorations/Cupcake Toppers",Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,"Frosting, Icing & Decorations",Cupcake Toppers,,,,,,NIS,,,,Yes,Reject,NO,"cupcake, cupcake toppers, toppers"
6492275011,"Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Frosting, Icing & Decorations/Decorating Kits",Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,"Frosting, Icing & Decorations",Decorating Kits,,,,,,NIS,,,,Yes,Reject,NO,"decorating, decorating kits, frosting icing decorations, frosting icing decorations decorating kits, kits"
6492276011,"Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Frosting, Icing & Decorations/Dusting Powders",Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,"Frosting, Icing & Decorations",Dusting Powders,,,,,,NIS,,,,Yes,Reject,NO,"dusting, dusting powders, powders"
6492277011,"Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Frosting, Icing & Decorations/Glitter",Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,"Frosting, Icing & Decorations",Glitter,,,,,,NIS,,,,Yes,Reject,NO,"frosting icing decorations, frosting icing decorations glitter, glitter"
10844425011,"Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Frosting, Icing & Decorations/Icing Decorations",Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,"Frosting, Icing & Decorations",Icing Decorations,,,,,,NIS,,,,Yes,Reject,NO,"decorations, icing, icing decorations"
6492278011,"Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Frosting, Icing & Decorations/Sprinkles",Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,"Frosting, Icing & Decorations",Sprinkles,,,,,,NIS,,,,Yes,Reject,NO,"frosting icing decorations, frosting icing decorations sprinkles, sprinkles"
6492280011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Lard & Shortening,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Lard & Shortening,,,,,,,7,,,,Yes,Reject ,Agree - automatic decline,"lard, lard shortening, shortening"
6492281011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Lard & Shortening/Coconut Shortening,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Lard & Shortening,Coconut Shortening,,,,,,NIS,,,,Yes,Reject ,Agree - automatic decline,"coconut, coconut shortening, shortening"
6492283011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Lard & Shortening/Lard,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Lard & Shortening,Lard,,,,,,NIS,,,,Yes,Reject ,Agree - automatic decline,"lard, lard shortening, lard shortening lard"
6492284011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Lard & Shortening/Shortening,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Lard & Shortening,Shortening,,,,,,NIS,,,,Yes,Reject ,Agree - automatic decline,"lard shortening, lard shortening shortening, shortening"
16317831,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Leaveners & Yeasts,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Leaveners & Yeasts,,,,,,,7,,,,Yes,Reject,NO,"leaveners, leaveners yeasts, yeasts"
6492285011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Leaveners & Yeasts/Active Dry Yeasts,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Leaveners & Yeasts,Active Dry Yeasts,,,,,,NIS,,,,Yes,Reject,NO,"active, active dry yeasts, dry, yeasts"
6492286011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Leaveners & Yeasts/Baker's Ammonia,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Leaveners & Yeasts,Baker's Ammonia,,,,,,NIS,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026,"ammonia, baker, baker s ammonia"
6492287011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Leaveners & Yeasts/Baker's Yeast,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Leaveners & Yeasts,Baker's Yeast,,,,,,NIS,,,,Yes,Reject,NO,"baker, baker s yeast, yeast"
16317381,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Leaveners & Yeasts/Baking Powder,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Leaveners & Yeasts,Baking Powder,,,,,,NIS,,,,Yes,Reject,NO,"baking, baking powder, powder"
6492289011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Leaveners & Yeasts/Baking Soda,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Leaveners & Yeasts,Baking Soda,,,,,,NIS,,,,Yes,Reject,NO,"baking, baking soda, soda"
6492290011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Leaveners & Yeasts/Bread Machine Yeasts,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Leaveners & Yeasts,Bread Machine Yeasts,,,,,,NIS,,,,Yes,Reject,NO,"bread, bread machine yeasts, machine, yeasts"
6492291011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Leaveners & Yeasts/Potash Baking Ingredient,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Leaveners & Yeasts,Potash Baking Ingredient,,,,,,NIS,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026,"baking, ingredient, potash, potash baking ingredient"
6492292011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Leaveners & Yeasts/Yeast Starters,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Leaveners & Yeasts,Yeast Starters,,,,,,NIS,,,,Yes,Reject ,Agree - automatic decline,"starters, yeast, yeast starters"
6492293011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Marzipan & Almond Paste,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Marzipan & Almond Paste,,,,,,,NIS,,,,Yes,Reject,NO,"almond, marzipan, marzipan almond paste, paste"
16322881,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Nuts & Seeds,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Nuts & Seeds,,,,,,,7,,,,Yes,Reject,NO,"nuts, nuts seeds, seeds"
6492299011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Nuts & Seeds/Chia Seeds,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Nuts & Seeds,Chia Seeds,,,,,,NIS,,,,Yes,Reject,NO,"chia, chia seeds, seeds"
8975267011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Nuts & Seeds/Flax Seeds,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Nuts & Seeds,Flax Seeds,,,,,,NIS,,,,Yes,Reject,NO,"flax, flax seeds, seeds"
8975268011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Nuts & Seeds/Hemp Seeds,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Nuts & Seeds,Hemp Seeds,,,,,,NIS,,,,Yes,Reject,NO,"hemp, hemp seeds, seeds"
8980429011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Nuts & Seeds/Sesame Seeds,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Nuts & Seeds,Sesame Seeds,,,,,,NIS,,,,Yes,Reject,NO,"seeds, sesame, sesame seeds"
16317841,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Pie & Pastry Fillings,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Pie & Pastry Fillings,,,,,,,NIS,,,,Yes,Reject,NO,"fillings, pastry, pie, pie pastry fillings"
15197501011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Powdered Cheese,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Powdered Cheese,,,,,,,NIS,,,,Yes,Reject,NO,"cheese, powdered, powdered cheese"
6492314011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Powdered Eggs,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Powdered Eggs,,,,,,,NIS,,,,Yes,Reject,NO,"eggs, powdered, powdered eggs"
6492315011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Pudding & Gelatin,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Pudding & Gelatin,,,,,,,7,,,,Yes,Reject,NO,"gelatin, pudding, pudding gelatin"
6492316011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Pudding & Gelatin/Gelatin,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Pudding & Gelatin,Gelatin,,,,,,NIS,,,,Yes,Reject,NO,"gelatin, pudding gelatin, pudding gelatin gelatin"
6492317011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Pudding & Gelatin/Pectin,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Pudding & Gelatin,Pectin,,,,,,NIS,,,,Yes,Reject,NO,"pectin, pudding gelatin, pudding gelatin pectin"
6492318011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Pudding & Gelatin/Pudding,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Pudding & Gelatin,Pudding,,,,,,NIS,,,,Yes,Reject,NO,"pudding, pudding gelatin, pudding gelatin pudding"
16317901,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Sugar Substitutes,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Sugar Substitutes,,,,,,,7,,,,Yes,Reject,NO,"substitutes, sugar, sugar substitutes"
8996017011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Sugar Substitutes/Palm Sugar,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Sugar Substitutes,Palm Sugar,,,,,,NIS,,,,Yes,Reject,NO,"palm, palm sugar, sugar"
8995919011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Sugar Substitutes/Saccharine,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Sugar Substitutes,Saccharine,,,,,,NIS,,,,Yes,Reject,NO,"saccharine, sugar substitutes, sugar substitutes saccharine"
8995921011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Sugar Substitutes/Stevia,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Sugar Substitutes,Stevia,,,,,,NIS,,,,Yes,Reject,NO,"stevia, sugar substitutes, sugar substitutes stevia"
8996064011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Sugar Substitutes/Xylitol,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Sugar Substitutes,Xylitol,,,,,,NIS,,,,Yes,Reject,NO,"sugar substitutes, sugar substitutes xylitol, xylitol"
6492319011,"Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Syrups, Sugars & Sweeteners",Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,"Syrups, Sugars & Sweeteners",,,,,,,6,,,,Yes,Reject,NO,"sugars, sweeteners, syrups, syrups sugars sweeteners"
6492320011,"Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Syrups, Sugars & Sweeteners/Agave Nectar & Syrup",Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,"Syrups, Sugars & Sweeteners",Agave Nectar & Syrup,,,,,,NIS,,,,Yes,Reject,NO,"agave, agave nectar syrup, nectar, syrup"
16317891,"Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Syrups, Sugars & Sweeteners/Honey",Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,"Syrups, Sugars & Sweeteners",Honey,,,,,,NIS,,,,Yes,Reject,NO,"honey, syrups sugars sweeteners, syrups sugars sweeteners honey"
16318011,"Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Syrups, Sugars & Sweeteners/Molasses",Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,"Syrups, Sugars & Sweeteners",Molasses,,,,,,NIS,,,,Yes,Reject,NO,"molasses, syrups sugars sweeteners, syrups sugars sweeteners molasses"
6492322011,"Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Syrups, Sugars & Sweeteners/Simple Syrup",Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,"Syrups, Sugars & Sweeteners",Simple Syrup,,,,,,NIS,,,,Yes,Reject,NO,"simple, simple syrup, syrup"
16317911,"Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Syrups, Sugars & Sweeteners/Sugars",Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,"Syrups, Sugars & Sweeteners",Sugars,,,,,,NIS,,,,Yes,Reject,NO,"sugars, syrups sugars sweeteners, syrups sugars sweeteners sugars"
724686011,Grocery & Gourmet Food/Pantry Staples/Cooking & Baking/Thickeners,Grocery & Gourmet Food,Pantry Staples,Cooking & Baking,Thickeners,,,,,,,NIS,,,,Yes,Reject,NO,"cooking baking, cooking baking thickeners, thickeners"
18787304011,"Grocery & Gourmet Food/Pantry Staples/Dried Beans, Lentils & Peas",Grocery & Gourmet Food,Pantry Staples,"Dried Beans, Lentils & Peas",,,,,,,,6,,,,Yes,Reject,NO,"beans, dried, dried beans lentils peas, lentils, peas"
16322001,"Grocery & Gourmet Food/Pantry Staples/Dried Beans, Lentils & Peas/Beans",Grocery & Gourmet Food,Pantry Staples,"Dried Beans, Lentils & Peas",Beans,,,,,,,6,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"beans, dried beans lentils peas, dried beans lentils peas beans"
16322011,"Grocery & Gourmet Food/Pantry Staples/Dried Beans, Lentils & Peas/Beans/Black",Grocery & Gourmet Food,Pantry Staples,"Dried Beans, Lentils & Peas",Beans,Black,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"beans, beans black, black"
6464117011,"Grocery & Gourmet Food/Pantry Staples/Dried Beans, Lentils & Peas/Beans/Garbanzo",Grocery & Gourmet Food,Pantry Staples,"Dried Beans, Lentils & Peas",Beans,Garbanzo,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"beans, beans garbanzo, garbanzo"
16322031,"Grocery & Gourmet Food/Pantry Staples/Dried Beans, Lentils & Peas/Beans/Kidney",Grocery & Gourmet Food,Pantry Staples,"Dried Beans, Lentils & Peas",Beans,Kidney,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"beans, beans kidney, kidney"
6464119011,"Grocery & Gourmet Food/Pantry Staples/Dried Beans, Lentils & Peas/Beans/Lima",Grocery & Gourmet Food,Pantry Staples,"Dried Beans, Lentils & Peas",Beans,Lima,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"beans, beans lima, lima"
16322061,"Grocery & Gourmet Food/Pantry Staples/Dried Beans, Lentils & Peas/Beans/Pinto",Grocery & Gourmet Food,Pantry Staples,"Dried Beans, Lentils & Peas",Beans,Pinto,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"beans, beans pinto, pinto"
6464121011,"Grocery & Gourmet Food/Pantry Staples/Dried Beans, Lentils & Peas/Beans/Soy",Grocery & Gourmet Food,Pantry Staples,"Dried Beans, Lentils & Peas",Beans,Soy,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"beans, beans soy, soy"
16322081,"Grocery & Gourmet Food/Pantry Staples/Dried Beans, Lentils & Peas/Lentils",Grocery & Gourmet Food,Pantry Staples,"Dried Beans, Lentils & Peas",Lentils,,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"dried beans lentils peas, dried beans lentils peas lentils, lentils"
2255106011,"Grocery & Gourmet Food/Pantry Staples/Dried Beans, Lentils & Peas/Peas",Grocery & Gourmet Food,Pantry Staples,"Dried Beans, Lentils & Peas",Peas,,,,,,,6,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"dried beans lentils peas, dried beans lentils peas peas, peas"
6464137011,"Grocery & Gourmet Food/Pantry Staples/Dried Beans, Lentils & Peas/Peas/Green",Grocery & Gourmet Food,Pantry Staples,"Dried Beans, Lentils & Peas",Peas,Green,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"green, peas, peas green"
6464138011,"Grocery & Gourmet Food/Pantry Staples/Dried Beans, Lentils & Peas/Peas/Pigeon",Grocery & Gourmet Food,Pantry Staples,"Dried Beans, Lentils & Peas",Peas,Pigeon,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"peas, peas pigeon, pigeon"
6464139011,"Grocery & Gourmet Food/Pantry Staples/Dried Beans, Lentils & Peas/Peas/Split",Grocery & Gourmet Food,Pantry Staples,"Dried Beans, Lentils & Peas",Peas,Split,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"peas, peas split, split"
6464122011,Grocery & Gourmet Food/Pantry Staples/Dried Grains & Rice,Grocery & Gourmet Food,Pantry Staples,Dried Grains & Rice,,,,,,,,6,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"dried, dried grains rice, grains, rice"
6464123011,Grocery & Gourmet Food/Pantry Staples/Dried Grains & Rice/Arborio,Grocery & Gourmet Food,Pantry Staples,Dried Grains & Rice,Arborio,,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"arborio, dried grains rice, dried grains rice arborio"
6464124011,Grocery & Gourmet Food/Pantry Staples/Dried Grains & Rice/Basmati,Grocery & Gourmet Food,Pantry Staples,Dried Grains & Rice,Basmati,,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"basmati, dried grains rice, dried grains rice basmati"
6464125011,Grocery & Gourmet Food/Pantry Staples/Dried Grains & Rice/Brown,Grocery & Gourmet Food,Pantry Staples,Dried Grains & Rice,Brown,,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"brown, dried grains rice, dried grains rice brown"
6464126011,Grocery & Gourmet Food/Pantry Staples/Dried Grains & Rice/Buckwheat,Grocery & Gourmet Food,Pantry Staples,Dried Grains & Rice,Buckwheat,,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"buckwheat, dried grains rice, dried grains rice buckwheat"
6464127011,Grocery & Gourmet Food/Pantry Staples/Dried Grains & Rice/Couscous,Grocery & Gourmet Food,Pantry Staples,Dried Grains & Rice,Couscous,,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"couscous, dried grains rice, dried grains rice couscous"
6464128011,Grocery & Gourmet Food/Pantry Staples/Dried Grains & Rice/Farro,Grocery & Gourmet Food,Pantry Staples,Dried Grains & Rice,Farro,,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"dried grains rice, dried grains rice farro, farro"
6464129011,Grocery & Gourmet Food/Pantry Staples/Dried Grains & Rice/Jasmine,Grocery & Gourmet Food,Pantry Staples,Dried Grains & Rice,Jasmine,,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"dried grains rice, dried grains rice jasmine, jasmine"
6464130011,Grocery & Gourmet Food/Pantry Staples/Dried Grains & Rice/Millet,Grocery & Gourmet Food,Pantry Staples,Dried Grains & Rice,Millet,,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"dried grains rice, dried grains rice millet, millet"
6464131011,Grocery & Gourmet Food/Pantry Staples/Dried Grains & Rice/Quinoa,Grocery & Gourmet Food,Pantry Staples,Dried Grains & Rice,Quinoa,,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"dried grains rice, dried grains rice quinoa, quinoa"
6464132011,Grocery & Gourmet Food/Pantry Staples/Dried Grains & Rice/Wheat Berries,Grocery & Gourmet Food,Pantry Staples,Dried Grains & Rice,Wheat Berries,,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"berries, wheat, wheat berries"
6464133011,Grocery & Gourmet Food/Pantry Staples/Dried Grains & Rice/White,Grocery & Gourmet Food,Pantry Staples,Dried Grains & Rice,White,,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"dried grains rice, dried grains rice white, white"
6464134011,Grocery & Gourmet Food/Pantry Staples/Dried Grains & Rice/Wild,Grocery & Gourmet Food,Pantry Staples,Dried Grains & Rice,Wild,,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"dried grains rice, dried grains rice wild, wild"
16310281,"Grocery & Gourmet Food/Pantry Staples/Herbs, Spices & Seasonings",Grocery & Gourmet Food,Pantry Staples,"Herbs, Spices & Seasonings",,,,,,,,6,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"herbs, herbs spices seasonings, seasonings, spices"
2255584011,"Grocery & Gourmet Food/Pantry Staples/Herbs, Spices & Seasonings/Herb, Spice & Seasoning Gifts",Grocery & Gourmet Food,Pantry Staples,"Herbs, Spices & Seasonings","Herb, Spice & Seasoning Gifts",,,,,,,5,,Yes,,,Refer to UW,DRIED GOODS. OK with exposure - for dried goods,"gifts, herb, herb spice seasoning gifts, seasoning, spice"
