Category_ID,Category_path,Top-Level Category (Level 1),Sub Category (Level 2),Product Category (Level 3),Product Category (Level 4),Product Category (Level 5),Product Category (Level 6),Product Category (Level 7),Product Category (Level 8),Product Category (Level 9),Product Category (Level 10),Assureful RR,Straight Through business,Refer to UW,Refer to Capacity,Reject,Special Acceptance,QBE Comments
760354,Home & Kitchen/Kitchen & Dining/Kitchen Utensils & Gadgets/Tool & Gadget Sets,Home & Kitchen,Kitchen & Dining,Kitchen Utensils & Gadgets,Tool & Gadget Sets,,,,,,,4,Yes,,,,Straight Through Business,0
1267449011,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,,,,,,,,5,Yes,,,,Straight Through Business,0
3204211011,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Bread Machine Parts & Accessories,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Bread Machine Parts & Accessories,,,,,,,5,Yes,,,,Straight Through Business,0
3115648011,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Coffee & Espresso Machine Parts & Accessories,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Coffee & Espresso Machine Parts & Accessories,,,,,,,5,Yes,,,,Straight Through Business,0
3115626011,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Coffee & Espresso Machine Parts & Accessories/Coffee & Espresso Machine Cleaning Products,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Coffee & Espresso Machine Parts & Accessories,Coffee & Espresso Machine Cleaning Products,,,,,,5,Yes,,,,Straight Through Business,0
14042401,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Coffee & Espresso Machine Parts & Accessories/Coffee Machine Accessories/Coffee Filters,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Coffee & Espresso Machine Parts & Accessories,Coffee Machine Accessories,Coffee Filters,,,,,5,Yes,,,,Straight Through Business,0
14162601,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Coffee & Espresso Machine Parts & Accessories/Coffee Machine Accessories/Coffee Filters/Disposable Filters,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Coffee & Espresso Machine Parts & Accessories,Coffee Machine Accessories,Coffee Filters,Disposable Filters,,,,5,Yes,,,,Straight Through Business,0
14162611,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Coffee & Espresso Machine Parts & Accessories/Coffee Machine Accessories/Coffee Filters/Permanent Filters,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Coffee & Espresso Machine Parts & Accessories,Coffee Machine Accessories,Coffee Filters,Permanent Filters,,,,5,Yes,,,,Straight Through Business,0
14162591,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Coffee & Espresso Machine Parts & Accessories/Coffee Machine Accessories/Coffee Filters/Reusable Filters,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Coffee & Espresso Machine Parts & Accessories,Coffee Machine Accessories,Coffee Filters,Reusable Filters,,,,5,Yes,,,,Straight Through Business,0
14167251,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Coffee & Espresso Machine Parts & Accessories/Coffee Machine Accessories/Coffeemaker Pots,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Coffee & Espresso Machine Parts & Accessories,Coffee Machine Accessories,Coffeemaker Pots,,,,,5,Yes,,,,Straight Through Business,0
914434,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Coffee & Espresso Machine Parts & Accessories/Coffee Machine Accessories/Thermal Carafes,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Coffee & Espresso Machine Parts & Accessories,Coffee Machine Accessories,Thermal Carafes,,,,,5,Yes,,,,Straight Through Business,0
3242817011,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Coffee & Espresso Machine Parts & Accessories/Espresso Machine Accessories/Milk Frothing Pitchers,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Coffee & Espresso Machine Parts & Accessories,Espresso Machine Accessories,Milk Frothing Pitchers,,,,,5,Yes,,,,Straight Through Business,0
3242820011,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Coffee & Espresso Machine Parts & Accessories/Espresso Machine Accessories/Tampers,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Coffee & Espresso Machine Parts & Accessories,Espresso Machine Accessories,Tampers,,,,,5,Yes,,,,Straight Through Business,0
3115628011,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Coffee & Espresso Machine Parts & Accessories/Espresso Machine Replacement Parts,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Coffee & Espresso Machine Parts & Accessories,Espresso Machine Replacement Parts,,,,,,5,Yes,,,,Straight Through Business,0
9425874011,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Deep Fryer Parts & Accessories,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Deep Fryer Parts & Accessories,,,,,,,5,Yes,,,,Straight Through Business,0
3204224011,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Food Processor Parts & Accessories,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Food Processor Parts & Accessories,,,,,,,5,Yes,,,,Straight Through Business,0
9425878011,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Juicer Parts & Accessories,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Juicer Parts & Accessories,,,,,,,5,Yes,,,,Straight Through Business,0
3204226011,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Microwave Oven Parts & Accessories,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Microwave Oven Parts & Accessories,,,,,,,5,Yes,,,,Straight Through Business,0
2232383011,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Microwave Oven Parts & Accessories/Filters,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Microwave Oven Parts & Accessories,Filters,,,,,,5,Yes,,,,Straight Through Business,0
3115631011,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Microwave Oven Parts & Accessories/Microwave Oven Replacement Parts,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Microwave Oven Parts & Accessories,Microwave Oven Replacement Parts,,,,,,5,Yes,,,,Straight Through Business,0
2232385011,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Microwave Oven Parts & Accessories/Turntables,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Microwave Oven Parts & Accessories,Turntables,,,,,,5,Yes,,,,Straight Through Business,0
3204225011,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Mixer Parts & Accessories,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Mixer Parts & Accessories,,,,,,,5,Yes,,,,Straight Through Business,0
9425880011,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Pressure Cooker Parts & Accessories,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Pressure Cooker Parts & Accessories,,,,,,,7,Yes,,,,Straight Through Business,0
9425897011,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Pressure Cooker Parts & Accessories/Accessories,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Pressure Cooker Parts & Accessories,Accessories,,,,,,7,Yes,,,,Straight Through Business,0
7956269011,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories/Soda Maker Parts & Accessories,Home & Kitchen,Kitchen & Dining,Small Appliance Parts & Accessories,Soda Maker Parts & Accessories,,,,,,,5,Yes,,,,Straight Through Business,0
289913,Home & Kitchen/Kitchen & Dining/Small Appliances,Home & Kitchen,Kitchen & Dining,Small Appliances,,,,,,,,4,Yes,,,,Straight Through Business,0
289914,Home & Kitchen/Kitchen & Dining/Small Appliances/Blenders,Home & Kitchen,Kitchen & Dining,Small Appliances,Blenders,,,,,,,4,Yes,,,,Straight Through Business,0
289915,Home & Kitchen/Kitchen & Dining/Small Appliances/Blenders/Countertop Blenders,Home & Kitchen,Kitchen & Dining,Small Appliances,Blenders,Countertop Blenders,,,,,,4,Yes,,,,Straight Through Business,0
289916,Home & Kitchen/Kitchen & Dining/Small Appliances/Blenders/Hand Blenders,Home & Kitchen,Kitchen & Dining,Small Appliances,Blenders,Hand Blenders,,,,,,4,Yes,,,,Straight Through Business,0
3117947011,Home & Kitchen/Kitchen & Dining/Small Appliances/Blenders/Personal Size Blenders,Home & Kitchen,Kitchen & Dining,Small Appliances,Blenders,Personal Size Blenders,,,,,,4,Yes,,,,Straight Through Business,0
289917,Home & Kitchen/Kitchen & Dining/Small Appliances/Bread Machines,Home & Kitchen,Kitchen & Dining,Small Appliances,Bread Machines,,,,,,,4,Yes,,,,Straight Through Business,0
289742,"Home & Kitchen/Kitchen & Dining/Small Appliances/Coffee, Tea & Espresso Appliances",Home & Kitchen,Kitchen & Dining,Small Appliances,"Coffee, Tea & Espresso Appliances",,,,,,,4,Yes,,,,Straight Through Business,0
3737031,"Home & Kitchen/Kitchen & Dining/Small Appliances/Coffee, Tea & Espresso Appliances/Beverage Warmers",Home & Kitchen,Kitchen & Dining,Small Appliances,"Coffee, Tea & Espresso Appliances",Beverage Warmers,,,,,,4,Yes,,,,Straight Through Business,0
7740213011,"Home & Kitchen/Kitchen & Dining/Small Appliances/Coffee, Tea & Espresso Appliances/Coffee Makers",Home & Kitchen,Kitchen & Dining,Small Appliances,"Coffee, Tea & Espresso Appliances",Coffee Makers,,,,,,4,Yes,,,,Straight Through Business,0
3117948011,"Home & Kitchen/Kitchen & Dining/Small Appliances/Coffee, Tea & Espresso Appliances/Coffee Makers/Electric Coffee Percolators",Home & Kitchen,Kitchen & Dining,Small Appliances,"Coffee, Tea & Espresso Appliances",Coffee Makers,Electric Coffee Percolators,,,,,4,Yes,,,,Straight Through Business,0
289749,"Home & Kitchen/Kitchen & Dining/Small Appliances/Coffee, Tea & Espresso Appliances/Coffee Makers/French Presses",Home & Kitchen,Kitchen & Dining,Small Appliances,"Coffee, Tea & Espresso Appliances",Coffee Makers,French Presses,,,,,4,Yes,,,,Straight Through Business,0
289746,"Home & Kitchen/Kitchen & Dining/Small Appliances/Coffee, Tea & Espresso Appliances/Coffee Makers/Percolators",Home & Kitchen,Kitchen & Dining,Small Appliances,"Coffee, Tea & Espresso Appliances",Coffee Makers,Percolators,,,,,4,Yes,,,,Straight Through Business,0
17725657011,"Home & Kitchen/Kitchen & Dining/Small Appliances/Coffee, Tea & Espresso Appliances/Coffee Makers/Pour Over Coffee Makers",Home & Kitchen,Kitchen & Dining,Small Appliances,"Coffee, Tea & Espresso Appliances",Coffee Makers,Pour Over Coffee Makers,,,,,4,Yes,,,,Straight Through Business,0
2474054011,"Home & Kitchen/Kitchen & Dining/Small Appliances/Coffee, Tea & Espresso Appliances/Coffee Makers/Single-Serve Brewers",Home & Kitchen,Kitchen & Dining,Small Appliances,"Coffee, Tea & Espresso Appliances",Coffee Makers,Single-Serve Brewers,,,,,4,Yes,,,,Straight Through Business,0
14092831,"Home & Kitchen/Kitchen & Dining/Small Appliances/Coffee, Tea & Espresso Appliances/Electric Blade Grinders",Home & Kitchen,Kitchen & Dining,Small Appliances,"Coffee, Tea & Espresso Appliances",Electric Blade Grinders,,,,,,4,Yes,,,,Straight Through Business,0
14163731,"Home & Kitchen/Kitchen & Dining/Small Appliances/Coffee, Tea & Espresso Appliances/Espresso Machine & Coffeemaker Combos",Home & Kitchen,Kitchen & Dining,Small Appliances,"Coffee, Tea & Espresso Appliances",Espresso Machine & Coffeemaker Combos,,,,,,4,Yes,,,,Straight Through Business,0
289748,"Home & Kitchen/Kitchen & Dining/Small Appliances/Coffee, Tea & Espresso Appliances/Espresso Machines",Home & Kitchen,Kitchen & Dining,Small Appliances,"Coffee, Tea & Espresso Appliances",Espresso Machines,,,,,,4,Yes,,,,Straight Through Business,0
14162641,"Home & Kitchen/Kitchen & Dining/Small Appliances/Coffee, Tea & Espresso Appliances/Espresso Machines/Manual Espresso Machines",Home & Kitchen,Kitchen & Dining,Small Appliances,"Coffee, Tea & Espresso Appliances",Espresso Machines,Manual Espresso Machines,,,,,4,Yes,,,,Straight Through Business,0
14162661,"Home & Kitchen/Kitchen & Dining/Small Appliances/Coffee, Tea & Espresso Appliances/Espresso Machines/Semi-Automatic Espresso Machines",Home & Kitchen,Kitchen & Dining,Small Appliances,"Coffee, Tea & Espresso Appliances",Espresso Machines,Semi-Automatic Espresso Machines,,,,,4,Yes,,,,Straight Through Business,0
14162631,"Home & Kitchen/Kitchen & Dining/Small Appliances/Coffee, Tea & Espresso Appliances/Espresso Machines/Steam Espresso Machines",Home & Kitchen,Kitchen & Dining,Small Appliances,"Coffee, Tea & Espresso Appliances",Espresso Machines,Steam Espresso Machines,,,,,4,Yes,,,,Straight Through Business,0
14162671,"Home & Kitchen/Kitchen & Dining/Small Appliances/Coffee, Tea & Espresso Appliances/Espresso Machines/Super-Automatic Espresso Machines",Home & Kitchen,Kitchen & Dining,Small Appliances,"Coffee, Tea & Espresso Appliances",Espresso Machines,Super-Automatic Espresso Machines,,,,,4,Yes,,,,Straight Through Business,0
19309415011,"Home & Kitchen/Kitchen & Dining/Small Appliances/Coffee, Tea & Espresso Appliances/Kettles & Tea Machines",Home & Kitchen,Kitchen & Dining,Small Appliances,"Coffee, Tea & Espresso Appliances",Kettles & Tea Machines,,,,,,4,Yes,,,,Straight Through Business,0
17403398011,"Home & Kitchen/Kitchen & Dining/Small Appliances/Coffee, Tea & Espresso Appliances/Kettles & Tea Machines/Combination Water Boilers & Warmers",Home & Kitchen,Kitchen & Dining,Small Appliances,"Coffee, Tea & Espresso Appliances",Kettles & Tea Machines,Combination Water Boilers & Warmers,,,,,4,Yes,,,,Straight Through Business,0
289753,"Home & Kitchen/Kitchen & Dining/Small Appliances/Coffee, Tea & Espresso Appliances/Kettles & Tea Machines/Electric Kettles",Home & Kitchen,Kitchen & Dining,Small Appliances,"Coffee, Tea & Espresso Appliances",Kettles & Tea Machines,Electric Kettles,,,,,4,Yes,,,,Straight Through Business,0
3117950011,"Home & Kitchen/Kitchen & Dining/Small Appliances/Coffee, Tea & Espresso Appliances/Kettles & Tea Machines/Iced Tea Machines",Home & Kitchen,Kitchen & Dining,Small Appliances,"Coffee, Tea & Espresso Appliances",Kettles & Tea Machines,Iced Tea Machines,,,,,4,Yes,,,,Straight Through Business,0
289833,"Home & Kitchen/Kitchen & Dining/Small Appliances/Coffee, Tea & Espresso Appliances/Kettles & Tea Machines/Stovetop Tea Kettles",Home & Kitchen,Kitchen & Dining,Small Appliances,"Coffee, Tea & Espresso Appliances",Kettles & Tea Machines,Stovetop Tea Kettles,,,,,4,Yes,,,,Straight Through Business,0
678542011,Home & Kitchen/Kitchen & Dining/Small Appliances/Compact Refrigerators,Home & Kitchen,Kitchen & Dining,Small Appliances,Compact Refrigerators,,,,,,,4,Yes,,,,Straight Through Business,0
289925,Home & Kitchen/Kitchen & Dining/Small Appliances/Contact Grills,Home & Kitchen,Kitchen & Dining,Small Appliances,Contact Grills,,,,,,,2,Yes,,,,Straight Through Business,0
13838451,Home & Kitchen/Kitchen & Dining/Small Appliances/Countertop Burners,Home & Kitchen,Kitchen & Dining,Small Appliances,Countertop Burners,,,,,,,4,Yes,,,,Straight Through Business,0
8614937011,Home & Kitchen/Kitchen & Dining/Small Appliances/Electric Cake Pop & Mini Cake Makers,Home & Kitchen,Kitchen & Dining,Small Appliances,Electric Cake Pop & Mini Cake Makers,,,,,,,4,Yes,,,,Straight Through Business,0
8614939011,Home & Kitchen/Kitchen & Dining/Small Appliances/Electric Cake Pop & Mini Cake Makers/Cake Pop Makers,Home & Kitchen,Kitchen & Dining,Small Appliances,Electric Cake Pop & Mini Cake Makers,Cake Pop Makers,,,,,,4,Yes,,,,Straight Through Business,0
8614943011,Home & Kitchen/Kitchen & Dining/Small Appliances/Electric Cake Pop & Mini Cake Makers/Cupcake Makers,Home & Kitchen,Kitchen & Dining,Small Appliances,Electric Cake Pop & Mini Cake Makers,Cupcake Makers,,,,,,4,Yes,,,,Straight Through Business,0
8614941011,Home & Kitchen/Kitchen & Dining/Small Appliances/Electric Cake Pop & Mini Cake Makers/Mini Donut Makers,Home & Kitchen,Kitchen & Dining,Small Appliances,Electric Cake Pop & Mini Cake Makers,Mini Donut Makers,,,,,,4,Yes,,,,Straight Through Business,0
13838461,Home & Kitchen/Kitchen & Dining/Small Appliances/Electric Griddles,Home & Kitchen,Kitchen & Dining,Small Appliances,Electric Griddles,,,,,,,4,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
3117954011,Home & Kitchen/Kitchen & Dining/Small Appliances/Electric Pressure Cookers,Home & Kitchen,Kitchen & Dining,Small Appliances,Electric Pressure Cookers,,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
13838481,Home & Kitchen/Kitchen & Dining/Small Appliances/Electric Skillets,Home & Kitchen,Kitchen & Dining,Small Appliances,Electric Skillets,,,,,,,4,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
13838491,Home & Kitchen/Kitchen & Dining/Small Appliances/Electric Woks,Home & Kitchen,Kitchen & Dining,Small Appliances,Electric Woks,,,,,,,4,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
289920,Home & Kitchen/Kitchen & Dining/Small Appliances/Food Processors,Home & Kitchen,Kitchen & Dining,Small Appliances,Food Processors,,,,,,,4,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
17659095011,Home & Kitchen/Kitchen & Dining/Small Appliances/Fryers,Home & Kitchen,Kitchen & Dining,Small Appliances,Fryers,,,,,,,4,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
17659096011,Home & Kitchen/Kitchen & Dining/Small Appliances/Fryers/Air Fryers,Home & Kitchen,Kitchen & Dining,Small Appliances,Fryers,Air Fryers,,,,,,4,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
289918,Home & Kitchen/Kitchen & Dining/Small Appliances/Fryers/Deep Fryers,Home & Kitchen,Kitchen & Dining,Small Appliances,Fryers,Deep Fryers,,,,,,4,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
3117951011,Home & Kitchen/Kitchen & Dining/Small Appliances/Hot Pots,Home & Kitchen,Kitchen & Dining,Small Appliances,Hot Pots,,,,,,,4,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
289924,Home & Kitchen/Kitchen & Dining/Small Appliances/Ice Cream Machines,Home & Kitchen,Kitchen & Dining,Small Appliances,Ice Cream Machines,,,,,,,4,Yes,,,,Straight Through Business,0
289926,Home & Kitchen/Kitchen & Dining/Small Appliances/Juicers,Home & Kitchen,Kitchen & Dining,Small Appliances,Juicers,,,,,,,4,Yes,,,,Straight Through Business,0
7223586011,Home & Kitchen/Kitchen & Dining/Small Appliances/Juicers/Centrifugal Juicers,Home & Kitchen,Kitchen & Dining,Small Appliances,Juicers,Centrifugal Juicers,,,,,,4,Yes,,,,Straight Through Business,0
3117955011,Home & Kitchen/Kitchen & Dining/Small Appliances/Juicers/Citrus Juicers,Home & Kitchen,Kitchen & Dining,Small Appliances,Juicers,Citrus Juicers,,,,,,4,Yes,,,,Straight Through Business,0
7223587011,Home & Kitchen/Kitchen & Dining/Small Appliances/Juicers/Masticating Juicers,Home & Kitchen,Kitchen & Dining,Small Appliances,Juicers,Masticating Juicers,,,,,,4,Yes,,,,Straight Through Business,0
289935,Home & Kitchen/Kitchen & Dining/Small Appliances/Microwave Ovens,Home & Kitchen,Kitchen & Dining,Small Appliances,Microwave Ovens,,,,,,,4,Yes,,,,Straight Through Business,0
3741621,Home & Kitchen/Kitchen & Dining/Small Appliances/Microwave Ovens/Compact Microwave Ovens,Home & Kitchen,Kitchen & Dining,Small Appliances,Microwave Ovens,Compact Microwave Ovens,,,,,,4,Yes,,,,Straight Through Business,0
3741631,Home & Kitchen/Kitchen & Dining/Small Appliances/Microwave Ovens/Countertop Microwave Ovens,Home & Kitchen,Kitchen & Dining,Small Appliances,Microwave Ovens,Countertop Microwave Ovens,,,,,,4,Yes,,,,Straight Through Business,0
3741641,Home & Kitchen/Kitchen & Dining/Small Appliances/Microwave Ovens/Microhood Microwave Ovens,Home & Kitchen,Kitchen & Dining,Small Appliances,Microwave Ovens,Microhood Microwave Ovens,,,,,,4,Yes,,,,Straight Through Business,0
3741611,Home & Kitchen/Kitchen & Dining/Small Appliances/Microwave Ovens/Over-the-Range Microwave Ovens,Home & Kitchen,Kitchen & Dining,Small Appliances,Microwave Ovens,Over-the-Range Microwave Ovens,,,,,,4,Yes,,,,Straight Through Business,0
3741651,Home & Kitchen/Kitchen & Dining/Small Appliances/Microwave Ovens/Speed-Cooking Microwave Ovens,Home & Kitchen,Kitchen & Dining,Small Appliances,Microwave Ovens,Speed-Cooking Microwave Ovens,,,,,,4,Yes,,,,Straight Through Business,0
289929,Home & Kitchen/Kitchen & Dining/Small Appliances/Mixers,Home & Kitchen,Kitchen & Dining,Small Appliances,Mixers,,,,,,,5,Yes,,,,Straight Through Business,0
289931,Home & Kitchen/Kitchen & Dining/Small Appliances/Mixers/Hand Mixers,Home & Kitchen,Kitchen & Dining,Small Appliances,Mixers,Hand Mixers,,,,,,4,Yes,,,,Straight Through Business,0
289932,Home & Kitchen/Kitchen & Dining/Small Appliances/Mixers/Stand Mixers,Home & Kitchen,Kitchen & Dining,Small Appliances,Mixers,Stand Mixers,,,,,,4,Yes,,,,Straight Through Business,0
289933,Home & Kitchen/Kitchen & Dining/Small Appliances/Ovens & Toasters,Home & Kitchen,Kitchen & Dining,Small Appliances,Ovens & Toasters,,,,,,,4,Yes,,,,Straight Through Business,0
